# kapture format: 1.1
# timestamp, device_id, qw, qx, qy, qz, tx, ty, tz
     279, cam_00279, 0.147402, 0.98897, -0.0050891, -0.0136265, -703.701, 22.5121, 86.4636
     280, cam_00280, 0.0594429, 0.990317, -0.00176468, -0.125441, -775.038, -6.72499, 24.4878
     281, cam_00281, 0.138831, 0.978846, 0.0143378, 0.149605, -694.743, -38.2637, -138.323
     282, cam_00282, 0.12655, 0.929922, 0.0314988, 0.343857, -582.732, -95.712, -393.275
     283, cam_00283, 0.181993, 0.753323, -0.127592, -0.618953, -340.489, 279.684, 611.452
     284, cam_00284, 0.117818, 0.881157, 0.0471865, 0.455472, -466.528, -130.823, -518.421
     285, cam_00285, 0.161729, 0.780345, -0.110355, -0.593909, -383.222, 239.961, 599.698
     286, cam_00286, 0.173328, 0.957155, -0.0304169, -0.229969, -595.191, 111.268, 361.675
     287, cam_00287, 0.11352, 0.77801, -0.0773978, -0.613045, -356.518, 172.083, 635.359
     288, cam_00288, 0.158593, 0.98351, 0.00185276, -0.0869032, -679.38, 30.773, 187.215
     289, cam_00289, -0.0771963, -0.670099, 0.070036, 0.734917, -124.799, 149.71, 722.786
     290, cam_00290, 0.143468, 0.980557, 0.0325022, 0.129878, -694.797, -59.6324, -106.359
     291, cam_00291, 0.0624291, 0.997004, 0.0150905, 0.043111, -738.548, -48.5068, -231.629
     292, cam_00292, -0.0517583, -0.58878, 0.0518062, 0.804969, 36.3145, 108.471, 739.77
     293, cam_00293, 0.121584, 0.943014, 0.0449692, 0.306462, -607.764, -105.579, -342.331
     294, cam_00294, 0.192739, 0.969742, -0.0549218, -0.13941, -737.496, 47.0343, 12.5961
     295, cam_00295, 0.100686, 0.875325, 0.0569452, 0.469496, -445.327, -135.612, -530.249
     296, cam_00296, 0.208889, 0.890647, -0.0933792, -0.392929, -619.776, 179.987, 359.698
     297, cam_00297, 0.155353, 0.968736, -0.00430829, -0.193386, -620.187, 60.5421, 322.329
     298, cam_00298, 0.161135, 0.794268, -0.106067, -0.576129, -401.507, 227.668, 576.709
     299, cam_00299, 0.16141, 0.986465, 0.0241897, -0.0157495, -695.117, -15.5945, 93.7202
     300, cam_00300, 0.138676, 0.729637, -0.124507, -0.657948, -258.422, 252.327, 642.953
     301, cam_00301, 0.135794, 0.980329, 0.0419383, 0.13695, -688.208, -73.6502, -114.757
     302, cam_00302, 0.069509, 0.980658, 0.0168242, 0.182198, -644.84, -66.9809, -425.594
     303, cam_00303, 0.104689, 0.983403, -0.0128359, 0.147627, -625.213, -42.2962, -376.625
     304, cam_00304, 0.119848, 0.943868, 0.0523316, 0.303334, -605.291, -114.135, -335.926
     305, cam_00305, 0.175953, 0.97862, -0.0465616, -0.0957872, -729.084, 27.4163, -45.1196
     306, cam_00306, 0.105391, 0.893805, 0.0549342, 0.432421, -485.966, -130.312, -489.223
     307, cam_00307, 0.208365, 0.939606, -0.0715127, -0.261938, -697.515, 108.413, 187.415
     308, cam_00308, 0.151731, 0.969491, -0.0123965, -0.192123, -617.294, 68.9438, 316.643
     309, cam_00309, 0.127951, 0.780199, -0.0957748, -0.604769, -351.33, 199.898, 607.956
     310, cam_00310, 0.14864, 0.988489, 0.0142336, -0.0243369, -689.674, -2.36429, 102.103
     311, cam_00311, 0.151252, 0.912036, -0.054323, -0.377309, -620.488, 108.927, 355.833
     312, cam_00312, 0.132789, 0.978242, 0.0351573, 0.155477, -679.231, -67.2461, -141.609
     313, cam_00313, 0.062435, 0.942322, 0.0337095, 0.327099, -487.597, -95.9693, -595.552
     314, cam_00314, 0.141605, 0.987199, -0.0169493, 0.0714077, -670.755, -39.6875, -266.826
     315, cam_00315, 0.123558, 0.938861, 0.0491425, 0.317583, -590.908, -112.599, -352.377
     316, cam_00316, 0.098124, 0.973214, 0.00325201, 0.207884, -571.101, -66.0915, -438.516
     317, cam_00317, 0.101362, 0.88093, 0.0537115, 0.459133, -451.869, -129.226, -515.168
     318, cam_00318, 0.155354, 0.822396, -0.0823159, -0.541068, -439.546, 184.114, 543.229
     319, cam_00319, 0.146133, 0.984582, -0.00146839, -0.0961323, -662.273, 32.0654, 191.203
     320, cam_00320, -0.090777, -0.678851, 0.0836029, 0.723831, -128.887, 171.336, 689.996
     321, cam_00321, 0.122297, 0.992034, 0.00680078, 0.0294205, -689.602, -6.39518, 23.9552
     322, cam_00322, 0.158037, 0.978253, -0.0351057, -0.129667, -720.047, 25.4678, 13.2893
     323, cam_00323, 0.1185, 0.974354, 0.0171519, 0.190518, -660.598, -47.2975, -193.792
     324, cam_00324, 0.0707505, 0.898914, 0.0368115, 0.430805, -341.215, -113.176, -687.302
     325, cam_00325, 0.0726646, 0.960021, 0.0129792, 0.27002, -508.881, -67.6944, -505.848
     326, cam_00326, 0.110141, 0.924971, 0.0399676, 0.361524, -548.07, -101.996, -406.694
     327, cam_00327, 0.0328421, 0.893335, 0.0216749, 0.447665, -281.82, -54.5856, -661.501
     328, cam_00328, 0.111592, 0.872387, 0.0584758, 0.472301, -428.703, -141.209, -522.068
     329, cam_00329, 0.0266516, 0.74819, 0.033765, 0.662089, 85.0569, -59.4301, -713.622
     330, cam_00330, 0.149383, 0.987078, 0.0106971, -0.0569783, -673.354, 8.00846, 139.523
     331, cam_00331, 0.0207046, 0.619794, 0.0394101, 0.783501, 328.155, -50.9153, -640.155
     332, cam_00332, 0.144526, 0.982393, 0.028869, 0.114817, -679.909, -51.9134, -89.5317
     333, cam_00333, 0.0395839, 0.424914, 0.126485, 0.895479, 577.169, -92.0605, -422.225
     334, cam_00334, 0.136851, 0.94887, 0.0502274, 0.279992, -607.356, -110.92, -303.068
     335, cam_00335, 0.0554636, 0.783972, -0.0530586, -0.616033, -365.264, 108.005, 672.048
     336, cam_00336, 0.0449221, 0.791668, 0.0440755, 0.607702, -30.7105, -97.8748, -768.915
     337, cam_00337, 0.0104266, 0.235253, 0.205522, 0.949899, 699.82, -15.731, -172.509
     338, cam_00338, 0.115752, 0.887497, 0.058611, 0.442171, -461.336, -139.419, -490.718
     339, cam_00339, 0.00344535, 0.0199327, 0.20446, 0.978666, 706.606, 57.9116, 130.108
     340, cam_00340, 0.0987861, 0.819575, 0.0689166, 0.560169, -305.735, -155.462, -596.314
     341, cam_00341, 0.0355279, 0.0673083, 0.335541, 0.938946, 717.791, 28.5744, 59.0474
     342, cam_00342, 0.122761, 0.981029, -0.00139704, -0.150035, -634.044, 34.0333, 257.938
     343, cam_00343, -0.00856712, -0.143343, 0.100313, 0.984539, 622.829, 65.1776, 356.853
     344, cam_00344, 0.127928, 0.991513, 0.0228562, 0.00379448, -682.434, -23.7639, 58.6795
     345, cam_00345, 0.011748, -0.011107, 0.145294, 0.989256, 696.708, 35.0249, 181.38
     346, cam_00346, 0.116118, 0.976925, 0.0384381, 0.175089, -659.591, -73.5977, -170.962
     347, cam_00347, 0.0455085, 0.61073, 0.0609167, 0.78818, 353.653, -104.476, -682.398
     348, cam_00348, -0.029617, -0.291387, 0.0759467, 0.953126, 484.309, 92.152, 525.501
     349, cam_00349, 0.10492, 0.920262, 0.0508167, 0.373534, -530.397, -115.471, -418.522
     350, cam_00350, 0.118908, 0.786337, -0.0721405, -0.601939, -344.774, 161.719, 604.91
     351, cam_00351, 0.0902356, 0.839069, 0.0596075, 0.533167, -343.968, -136.19, -577.15
     352, cam_00352, 0.107111, 0.726241, -0.080122, -0.674301, -217.986, 172.98, 655.373
     353, cam_00353, 0.135289, 0.987305, 0.018737, 0.0810782, -679.553, -31.8817, -47.8382
     354, cam_00354, 0.140564, 0.984634, -0.040424, -0.0954108, -710.055, 29.7625, -32.2657
     355, cam_00355, 0.127016, 0.965263, 0.0425836, 0.224325, -634.346, -88.631, -234.241
     356, cam_00356, 0.0874792, 0.982743, 0.00579105, 0.162882, -602.962, -55.3397, -373.757
     357, cam_00357, 0.114635, 0.924315, 0.0541809, 0.359952, -538.918, -121.319, -400.031
     358, cam_00358, 0.0343385, 0.473421, 0.0680168, 0.877535, 557.779, -80.3088, -533.02
     359, cam_00359, 0.0651761, 0.961006, 0.016306, 0.26824, -507.579, -64.8704, -494.531
     360, cam_00360, 0.101646, 0.860363, 0.0657677, 0.495095, -391.077, -146.212, -539.409
     361, cam_00361, 0.0455217, 0.903684, 0.0169892, 0.425434, -315.246, -59.0678, -635.368
     362, cam_00362, 0.0855735, 0.782278, 0.0699302, 0.613048, -219.006, -150.229, -628.399
     363, cam_00363, 0.0309097, 0.781944, 0.0301418, 0.621852, 3.80032, -60.9279, -709.228
     364, cam_00364, 0.120992, 0.990706, 0.0155179, -0.060177, -664.042, -4.74535, 138.428
     365, cam_00365, 0.0318942, 0.594648, 0.0646383, 0.800749, 357.852, -77.804, -610.315
     366, cam_00366, 0.115852, 0.988894, 0.032037, 0.0874139, -674.005, -51.3401, -56.8886
     367, cam_00367, 0.0866956, 0.487926, 0.179942, 0.849725, 493.095, -187.353, -477.826
     368, cam_00368, 0.108425, 0.961676, 0.0421008, 0.248296, -617.145, -87.9466, -267.516
     369, cam_00369, 0.0120234, 0.247133, 0.0697698, 0.966392, 745.542, -22.4906, -212.659
     370, cam_00370, 0.085008, 0.245243, 0.302419, 0.917154, 681.174, -126.699, -162.257
     371, cam_00371, 0.0944036, 0.921942, 0.0485012, 0.372503, -523.832, -107.626, -417.424
     372, cam_00372, -0.00114642, -0.00307872, 0.0860556, 0.996285, 691.585, 30.0217, 164.679
     373, cam_00373, 0.0816379, 0.866149, 0.0532898, 0.490185, -394.978, -118.894, -538.668
     374, cam_00374, -0.0200612, -0.278747, 0.0833742, 0.956528, 496.622, 82.7726, 500.528
     375, cam_00375, 0.0739056, 0.804931, 0.0577521, 0.585908, -260.322, -125.913, -613.816
     376, cam_00376, -0.0354999, -0.504332, 0.058567, 0.86079, 197.03, 93.7358, 675.711
     377, cam_00377, 0.129392, 0.990711, 0.00147879, -0.041811, -667.562, 12.0234, 110.141
     378, cam_00378, -0.0608138, -0.690754, 0.0523978, 0.71862, -134.192, 109.127, 687.824
     379, cam_00379, 0.110952, 0.981883, 0.033846, 0.149835, -658.796, -63.2272, -141.307
     380, cam_00380, -0.0052153, 0.0253044, 0.0642798, 0.997597, 764.139, 26.5192, 129.562
     381, cam_00381, 0.109365, 0.837049, -0.0448884, -0.534203, -437.286, 111.046, 545.208
     382, cam_00382, 0.0994938, 0.934497, 0.0461341, 0.338655, -551.647, -102.493, -378.508
     383, cam_00383, 0.115289, 0.967182, -0.0381682, -0.223182, -688.211, 53.8102, 152.327
     384, cam_00384, 0.0891529, 0.88511, 0.0459744, 0.454443, -437.214, -110.555, -504.736
     385, cam_00385, 0.0902268, 0.991299, 0.00416569, 0.0957474, -645.993, -45.6842, -284.155
     386, cam_00386, 0.0706693, 0.81149, 0.0512663, 0.577807, -271.942, -115.564, -609.054
     387, cam_00387, 0.0496624, 0.95719, 0.00452375, 0.285132, -490.049, -39.9437, -508.372
     388, cam_00388, 0.0602891, 0.756935, 0.0489474, 0.64886, -157.08, -108.651, -649.475
     389, cam_00389, -0.0516568, -0.572714, 0.0641837, 0.815605, 73.6659, 118.025, 705.921
     390, cam_00390, 0.110476, 0.991729, 0.017953, 0.0628178, -673.577, -28.9553, -28.0572
     391, cam_00391, -0.0177428, -0.210288, 0.0653183, 0.975294, 619.266, 66.6665, 462.048
     392, cam_00392, -0.0396282, -0.435234, 0.0413384, 0.898494, 295.698, 81.6984, 650.874
     393, cam_00393, 0.094753, 0.970583, 0.0381995, 0.218019, -629.394, -75.9877, -231.113
     394, cam_00394, -0.0345209, -0.44093, 0.0512269, 0.895413, 289.313, 85.5653, 656.908
     395, cam_00395, 0.088292, 0.925361, 0.049175, 0.365367, -526.085, -105.068, -409.341
     396, cam_00396, -0.0144665, -0.247821, 0.114699, 0.961883, 527.609, 92.1819, 459.962
     397, cam_00397, 0.0824367, 0.884497, 0.045471, 0.456949, -432.397, -106.494, -507.021
     398, cam_00398, -0.00561032, -0.0243814, 0.123172, 0.99207, 678.171, 50.2769, 183.765
     399, cam_00399, 0.0743699, 0.815702, 0.0538877, 0.571136, -280.005, -120.385, -602.123
     400, cam_00400, 0.016687, 0.165696, 0.0583245, 0.984309, 698.682, -18.4639, -76.3714
     401, cam_00401, 0.122476, 0.992309, 0.00754164, -0.0163223, -668.876, -1.88612, 75.0862
     402, cam_00402, -0.0317223, -0.420483, 0.0548653, 0.905084, 357.727, 89.9681, 682.039
     403, cam_00403, 0.0656228, 0.383476, 0.139839, 0.910541, 588.81, -123.387, -362.878
     404, cam_00404, 0.115383, 0.981487, 0.0289798, 0.150103, -655.17, -57.2749, -143.342
     405, cam_00405, 0.0760392, 0.501285, 0.133457, 0.85154, 468.278, -156.684, -499.795
     406, cam_00406, 0.108225, 0.941721, 0.0429267, 0.315605, -566.163, -98.0854, -350.647
     407, cam_00407, 0.0619606, 0.62545, 0.0880793, 0.772797, 295.354, -131.7, -623.784
     408, cam_00408, 0.0994926, 0.885405, 0.054869, 0.45072, -436.36, -125.987, -496.866
     409, cam_00409, 0.101693, 0.42913, 0.192752, 0.876557, 537.128, -195.969, -402.249
     410, cam_00410, 0.0834012, 0.814299, 0.0547546, 0.571808, -277.145, -127.286, -600.16
     411, cam_00411, 0.241991, 0.517292, 0.321088, 0.755481, 378.701, -440.279, -388.726
     412, cam_00412, 0.067959, 0.764961, 0.0564992, 0.637985, -171.686, -121.831, -639.502
     413, cam_00413, -0.0337098, -0.597101, 0.0367892, 0.800613, 52.5647, 76.5111, 769.663
     414, cam_00414, 0.119466, 0.687183, 0.15533, 0.699557, 169.591, -251.356, -630.371
     415, cam_00415, 0.135807, 0.984729, 0.0262834, 0.105708, -663.7, -47.6356, -84.96
     416, cam_00416, 0.0146403, 0.0550306, 0.111568, 0.992124, 700.615, 4.4032, 70.0541
     417, cam_00417, 0.115854, 0.96181, 0.0328813, 0.245803, -610.849, -77.0608, -266.393
     418, cam_00418, 0.102571, 0.422539, 0.197969, 0.878492, 541.54, -201.642, -402.813
     419, cam_00419, 0.110086, 0.917057, 0.0476328, 0.380287, -508.182, -113.181, -423.12
     420, cam_00420, 0.0197517, 0.163301, 0.0736154, 0.983628, 700.461, -23.8521, -88.764
     421, cam_00421, 0.090738, 0.838773, 0.0579865, 0.533727, -329.184, -132.465, -569.482
     422, cam_00422, 0.0250903, 0.313801, 0.0580327, 0.947381, 637.728, -45.2145, -300.942
     423, cam_00423, 0.0786891, 0.760054, 0.0646443, 0.641831, -162.165, -138.66, -636.178
     424, cam_00424, 0.0320786, 0.721634, -0.0260201, -0.691042, -202.583, 59.486, 745.771
     425, cam_00425, 0.237783, 0.562105, 0.262067, 0.747541, 307.738, -432.935, -464.243
     426, cam_00426, 0.126853, 0.991073, 0.0201618, 0.0357224, -666.866, -27.4009, 5.40307
     428, cam_00428, 0.102065, 0.970956, 0.0390822, 0.212836, -623.759, -77.628, -224.696
     429, cam_00429, 0.15655, 0.952524, 0.018358, 0.260485, -531.667, -119.174, -448.498
     430, cam_00430, 0.108827, 0.921478, 0.0540477, 0.368937, -514.385, -118.905, -408.582
     431, cam_00431, 0.0716698, 0.995338, 0.00948115, 0.0638366, -670.213, -38.2921, -217.845
     432, cam_00432, 0.0924009, 0.851466, 0.0692498, 0.511539, -354.131, -144.257, -547.399
     433, cam_00433, 0.0819681, 0.980143, -0.0206905, -0.179369, -694.982, 28.2177, 118.968
     434, cam_00434, 0.0840691, 0.768288, 0.0722571, 0.630432, -177.714, -149.724, -626.018
     435, cam_00435, 0.0321067, 0.834927, -0.0224777, -0.548963, -455.708, 49.4491, 625.358
     436, cam_00436, 0.0379694, 0.888007, 0.0177603, 0.457916, -280.734, -53.0509, -646.045
     437, cam_00437, 0.0874925, 0.995352, 0.0155566, 0.0371259, -662.959, -23.9692, -1.30971
     438, cam_00438, 0.0788058, 0.495267, 0.16758, 0.848774, 481.065, -171.949, -485.661
     439, cam_00439, 0.0867194, 0.981144, 0.0284838, 0.170369, -637.536, -56.2856, -174.667
     440, cam_00440, 0.0736271, 0.520777, 0.152646, 0.836702, 457.151, -166.292, -521.555
     441, cam_00441, 0.088009, 0.938847, 0.0397075, 0.330522, -543.555, -88.5389, -369.956
     442, cam_00442, 0.0248653, 0.0385702, 0.243115, 0.968911, 714.258, 33.3445, 106.751
     443, cam_00443, 0.0903806, 0.882618, 0.0474428, 0.458874, -417.378, -112.046, -503.448
     444, cam_00444, 0.0739329, 0.397091, 0.169858, 0.898889, 600.081, -145.973, -376.384
     445, cam_00445, 0.0750127, 0.794837, 0.0583385, 0.599336, -225.619, -125.679, -611.297
     446, cam_00446, 0.0880143, 0.980995, -0.0210826, -0.17163, -762.842, 20.2114, 69.574
     447, cam_00447, 0.0309565, 0.903337, -0.0176549, -0.427449, -610.931, 36.4961, 475.968
     448, cam_00448, 0.039797, 0.617806, 0.0479521, 0.783858, 330.422, -81.6568, -640.863
     449, cam_00449, 0.0910574, 0.995769, 0.0121878, 0.00205089, -658.121, -15.8274, 39.6964
     450, cam_00450, 0.0572504, 0.77503, 0.0346136, 0.628373, 19.0879, -97.5218, -724.764
     451, cam_00451, 0.0879469, 0.985935, 0.0288462, 0.139162, -642.728, -53.8009, -137.835
     452, cam_00452, -0.00749101, -0.0894366, 0.231278, 0.968739, 672.723, 116.781, 273.113
     453, cam_00453, 0.0987847, 0.955472, 0.0377426, 0.275481, -577.967, -83.3911, -306.762
     454, cam_00454, -0.0343045, -0.215368, 0.223874, 0.949905, 581.491, 187.317, 424.325
     455, cam_00455, 0.0861682, 0.910727, 0.0481398, 0.40104, -473.291, -105.327, -447.338
     456, cam_00456, 0.00531387, -0.0365224, 0.223892, 0.973915, 709.875, 79.2366, 208.041
     457, cam_00457, 0.0757877, 0.832554, 0.0618989, 0.545232, -298.9, -126.792, -574.275
     458, cam_00458, 0.139981, 0.990146, -0.00240644, -0.00324463, -621.073, -25.8566, -96.6356
     459, cam_00459, 0.00249542, 0.0484433, 0.200849, 0.97842, 737.021, 49.7155, 90.0065
     460, cam_00460, 0.0663239, 0.775578, 0.0533245, 0.625489, -179.089, -114.563, -624.591
     461, cam_00461, 0.0154183, 0.128369, 0.170645, 0.976813, 747.805, 4.01464, -17.9799
     462, cam_00462, 0.0933848, 0.99545, 0.0153804, 0.011012, -654.203, -21.1975, 25.6802
     463, cam_00463, 0.0502066, 0.298591, 0.159163, 0.939675, 695.605, -90.5958, -260.233
     464, cam_00464, 0.083128, 0.984512, 0.0253214, 0.152268, -634.08, -50.1397, -156.937
     465, cam_00465, 0.0319983, 0.439866, 0.0639185, 0.895214, 587.239, -67.9976, -463.789
     466, cam_00466, 0.0833237, 0.956148, 0.0301797, 0.279155, -571.063, -69.6505, -313.531
     467, cam_00467, -0.0419148, -0.299009, 0.129576, 0.944482, 499.653, 154.009, 548.654
     468, cam_00468, 0.09554, 0.910255, 0.0401905, 0.400866, -469.467, -99.4011, -446.135
     469, cam_00469, 0.0803326, 0.982836, -0.0190294, -0.164976, -624.862, 23.4354, 100.497
     470, cam_00470, -0.0241501, -0.500569, 0.039039, 0.864479, 212.136, 66.6442, 724.717
     471, cam_00471, 0.0844535, 0.865401, 0.0487787, 0.491498, -367.206, -112.623, -530.919
     472, cam_00472, -0.0408161, -0.661045, 0.0489315, 0.747636, -85.7514, 95.3817, 747.032
     473, cam_00473, 0.068378, 0.789848, 0.0562218, 0.60688, -204.44, -117.715, -611.39
     474, cam_00474, 0.0664609, 0.763331, -0.0477777, -0.640801, -303.241, 108.717, 686.139
     475, cam_00475, 0.0522414, 0.702802, 0.0641301, 0.706561, -33.135, -114.765, -644.403
     476, cam_00476, 0.0923803, 0.885497, -0.0460888, -0.453031, -575.628, 99.5742, 483.379
     477, cam_00477, 0.125561, 0.952987, 0.0393491, 0.272949, -570.014, -92.5269, -302.584
     478, cam_00478, 0.0635172, 0.964104, -0.0265405, -0.256446, -727.805, 41.765, 209.368
     479, cam_00479, 0.103988, 0.912858, 0.0528321, 0.391261, -472.748, -117.268, -433.361
     480, cam_00480, 0.0934672, 0.968867, -0.0242027, -0.227981, -610.87, 37.2388, 178.664
     481, cam_00481, 0.0342151, 0.997685, 0.00398423, 0.0586331, -711.118, -21.5924, -262.329
     482, cam_00482, 0.104752, 0.865194, 0.0632672, 0.486276, -367.103, -140.056, -520.249
     483, cam_00483, 0.0912737, 0.915357, 0.0378081, 0.390334, -381.807, -128.941, -643.86
     484, cam_00484, 0.0908421, 0.799074, 0.0647425, 0.590794, -223.846, -141.481, -595.844
     485, cam_00485, 0.0975781, 0.794329, 0.0603723, 0.596553, -35.6109, -172.248, -739.183
     486, cam_00486, 0.0765773, 0.734129, 0.0729832, 0.670719, -92.4089, -142.773, -629.494
     487, cam_00487, -0.0317529, -0.221335, 0.170725, 0.959612, 589.738, 157.277, 459.102
     488, cam_00488, 0.0674807, 0.671529, 0.0708713, 0.734488, 23.7834, -133.622, -637.831
     489, cam_00489, 0.00678322, 0.0188814, 0.19944, 0.979705, 750.52, 54.2522, 139.717
     490, cam_00490, 0.118731, 0.89504, 0.0511497, 0.426837, -431.696, -126.245, -467.072
     491, cam_00491, 0.0671809, 0.883458, -0.0366384, -0.462218, -453.717, 70.2815, 449.492
     492, cam_00492, 0.0229882, 0.148085, 0.176483, 0.972829, 765.784, -12.7296, -49.3276
     493, cam_00493, 0.0979843, 0.798256, 0.0632389, 0.590921, -219.123, -144.36, -593.019
     494, cam_00494, 0.034825, 0.360935, 0.10611, 0.92588, 672.614, -75.6071, -367.393
     495, cam_00495, 0.0797644, 0.703458, 0.0557895, 0.70404, -31.6158, -129.022, -634.624
     496, cam_00496, 0.0435653, 0.492446, 0.0854776, 0.865039, 536.21, -101.505, -544.225
     497, cam_00497, 0.0569779, 0.605716, 0.067695, 0.790746, 139.293, -119.083, -621.908
     498, cam_00498, 0.0478494, 0.767421, -0.0397341, -0.63812, -310.893, 87.0164, 699.791
     499, cam_00499, 0.0956524, 0.926579, 0.0482966, 0.360512, -492.03, -104.933, -405.595
